X,Y,Five_ave_crime,PopulationDensity,PopulationFemale,X.Black,Neighbor_Disadvantage,Casinos
-90.099988,34.692079,0,1144.93225,259.2,153.17,0.694079291,17.207564
-88.909567,34.660484,0,869.1498,209.15,86.59,0.802624117,3.060421
-88.234543,34.584891,894.2544152,395.55043,204.32,10.67,0.399852258,1.940282
-90.373081,34.64864,9063.934704,142.31772,107.41,157.05,1.209002515,44.896683
-89.147091,34.538048,0,1053.05156,305.63,94.61,1.513315366,5.530581
-90.155149,31.237842,0,516.74064,154.15,137.36,1.22838972,2.852914
-90.817973,32.476949,4980.284439,5464.68624,528.23,507.12,2.197534883,145.751092
-90.831874,33.299338,10098.91486,19839.46753,901.68,1283.38,20.16566201,41.351843
-88.561609,31.735809,0,464.94797,201.7,160.31,2.358709138,11.060041
-89.130935,33.637387,0,496.72576,153.03,75.66,2.156104446,4.775148
-91.410474,31.131867,0,26.12219,91.14,140.71,1.538138082,2.411284
-89.195726,33.046456,0,504.30839,256.73,232.11,1.798867543,16.332464
-89.600343,33.997931,0,252.38699,154.7,118.56,0.671422975,3.500529
-90.218532,32.88064,0,3290.452431,264.66,355.21,6.083440765,8.180525
-92.580608,40.185169,3187.535437,14506.55717,362.87,19,1.316820008,2.095263
-94.726341,40.018919,2315.053216,288.56014,198.51,4.14,-1.682020691,12.296913
-95.31155,40.417491,387.3253202,19.0606,100.88,0.87,-1.022365544,1.752396
-91.494059,39.305959,3016.799794,1768.23488,371.08,38.74,-1.107095044,1.931266
-93.926021,36.825293,8433.857887,741.88507,349.87,1.46,-0.72711629,13.806654
-94.454629,37.507621,1341.61485,319.10338,150.67,0.82,-0.297410555,6.864482
-94.336321,38.260423,3581.747913,424.28272,203.56,5.82,-1.054666077,4.494898
-93.216226,38.159419,7680.731658,188.77509,300.48,1.33,0.081557877,3.883019
-90.064697,37.174303,3178.026237,69.77561,151.77,1.1,-0.061718574,2.372557
-92.315646,38.955674,12761.97681,63331.57203,1475.33,271.69,-6.937577662,9.896492
-94.852158,39.771319,7026.048565,55487.69526,1245.13,128.34,0.647946673,70.562637
-90.258076,36.639452,14981.9471,4916.35564,510,70.15,4.147709174,6.800372
-94.092213,39.655046,2170.244576,42.0288,100.17,0.94,-0.520536162,2.235374
-91.763399,38.831226,10139.0293,1713.27316,395.31,33.77,-1.726676592,4.453946
-92.963326,38.14508,12667.02713,2014.75832,514.55,7.9,-3.289276386,8.216983
-89.669083,37.524052,5553.75449,26364.49903,819.28,158.15,-2.307091157,43.84182
-93.354627,39.437731,1351.628521,205.128224,151.77,4.85,-0.279995864,2.527094
-91.081989,36.950902,2998.384066,24.909502,102.41,0.17,-0.564910876,0.653377
-94.345887,38.793457,8106.79094,15713.75165,1015.92,66.69,-8.14225218,33.444488
-93.850953,37.734046,2488.74499,227.85572,150.25,0.18,0.294579221,3.517748
-93.042956,39.437342,1389.628686,32.730816,150.94,7.68,-1.274683343,3.411806
-93.318549,37.007373,5857.609132,7446.93533,717.23,11.38,-5.971893704,28.125543
-91.818364,40.442134,2312.163945,80.221427,147.25,0.95,-1.214813257,4.039672
-94.539371,39.202503,4938.214864,81665.488,2242,289.62,-18.03930973,147.084064
-94.277656,39.588211,2169.967301,732.86143,201.61,6.82,-1.983153576,8.527506
-92.179536,38.563013,6258.001664,13164.85447,746.06,193.83,-6.068543606,7.475745
-92.919531,38.848075,2387.440734,1510.38919,232.91,31.41,-1.420480758,1.474341
-91.416415,38.163231,6132.997458,385.94012,303.82,2.2,1.400060879,3.732049
-93.94138,37.426599,2096.29569,32.78697,97.64,0.67,0.158345461,3.010526
-93.020696,37.548731,1698.94421,135.96802,153.61,0.29,-0.14572329,2.796684
-94.004786,40.028641,1239.867797,31.56037,98.87,1.41,-0.211598215,2.392686
-94.312608,39.914622,725.2084994,59.61869,81.39,13.46,-0.695265503,2.968832
-91.516199,37.641556,1979.199191,1598.81313,200.45,2.2,0.653100319,1.566007
-92.721633,36.935413,1613.43086,134.658725,150.44,0.68,0.291659981,2.859431
-90.10412,36.535338,4877.911242,2281.58797,467.81,61.85,4.715102138,8.2853
-91.217846,38.335397,8768.50742,4872.48072,850.14,11.89,-4.650254554,16.445111
-91.511576,38.630649,5293.123615,604.94904,248.11,3.14,-2.219599654,2.069114
-94.516238,40.219053,1079.605687,27.45407,103.9,1.19,0.086283762,2.85543
-93.311991,37.116042,28961.85231,155893.3853,3180.76,219,-11.030249,93.167153
-93.482061,40.130099,961.2639176,905.751491,203.68,1.02,0.082243308,1.525789
-94.111775,40.360276,1578.601617,423.262928,150.8,1.68,0.00840615,3.236357
-93.625603,38.403534,8656.725852,1601.80764,304.99,6.54,-0.786617348,3.352704
-93.316456,37.928738,3244.173921,101.70568,151.91,0.11,-0.024074223,1.937719
-95.24488,40.17645,3413.16978,35.447276,151.99,2.97,-1.157298346,5.092485
-92.712015,39.061431,2084.603648,83.56481,148.39,17.05,-0.482309561,0.799125
-91.892325,36.745978,6901.293158,1697.98472,409.43,1.74,0.493731718,3.577815
-90.656851,37.393757,2971.972574,167.78587,202.27,4.89,0.944671356,1.931688
-94.395218,38.898686,14006.37456,611182.4672,9968.81,5529.3,13.89107237,382.937665
-94.522937,37.069722,11837.01376,27683.43561,1129.6,45.47,-0.760663245,133.275646
-90.426098,38.486427,51562.67059,40938.90045,2117.48,35.87,-8.779387832,93.616861
-93.746745,38.767795,5098.215019,6123.22322,431.82,40,-3.254032706,7.541498
-92.113906,40.103244,634.3192028,22.112609,99.64,0.91,-0.085984366,0.79225
-92.750459,37.72436,5819.492074,2729.69174,306.55,4.66,0.352495216,6.552521
-93.785363,39.144118,2938.394869,529.28879,351,12.94,-2.471632987,8.424381
-93.703755,36.973455,5086.70227,2000.4786,355.98,3.01,0.220977375,20.066008
-91.808088,40.167284,1746.430984,115.53505,198.22,18.07,-1.359936737,11.094682
-90.915948,38.914786,3540.351182,1033.58994,352.04,13.42,-1.708289237,13.549567
-92.941651,39.730951,1939.142362,524.383518,257.5,2.03,-1.677428759,2.753881
-93.56653,39.787354,1242.631471,3794.49182,273.13,13.36,-1.507758086,2.887818
-94.398102,36.634934,7434.319472,201.35598,195.23,7.02,0.039075948,22.539296
-92.472542,39.736201,2965.039127,395.592968,247.83,11.67,-0.976500422,1.993018
-90.290593,37.560453,1337.280923,403.27872,152.89,1.87,-0.528104781,1.862033
-92.003344,38.215224,1342.146032,56.43019,148.61,0.93,-0.479606496,0.521977
-91.394844,39.695639,3065.357566,4888.92951,315.03,21.41,-1.798103546,6.723559
-93.63949,40.367038,890.59213,17.38501,99.04,0.93,-0.516634247,2.419596
-92.634558,38.282451,5010.879625,905.53857,251.55,1.16,-0.422008507,3.273144
-89.282648,36.736061,1618.418394,1288.945757,180.46,85.85,2.077092414,5.240724
-92.500989,38.717554,708.6103212,865.65287,188.63,10.2,-1.093487808,1.04906
-92.185143,39.503452,1387.215403,27.45644,100.58,3.8,-0.864138971,1.382615
-91.335696,38.937754,2664.03945,95.86879,200.75,5.81,-0.642985589,3.122865
-92.8526,38.520073,5642.94527,475.75399,254.73,4.56,0.717816714,2.13188
-89.589873,36.795903,175.7469244,792.094078,211.34,77.97,1.51876417,14.091556
-94.570495,36.830669,16168.89402,4137.66597,605.87,12.67,-3.630134619,80.705705
-94.744291,40.315847,1676.196902,2731.921903,247.93,9.68,-1.7140733,4.379228
-91.349973,36.585074,2355.490695,54.248059,152.13,0.43,-0.188832425,0.942007
-91.824778,38.593522,1863.923187,92.54981,194.36,0.59,-2.458842717,1.773719
-92.611492,36.632428,1931.114308,24.90014,102.47,0.13,-0.036161811,1.479414
-89.763923,36.318419,4054.308786,1313.098747,317.33,158.32,4.172068599,8.33515
-89.967355,37.695796,2136.439421,1984.14448,252.47,2.77,-1.755127812,8.024094
-93.221929,38.705997,6327.303455,12475.03004,551.78,49.16,0.708712781,4.44995
-91.615703,38.044544,5504.152939,6965.54373,480.82,24.26,-0.885115442,6.777722
-91.166978,39.451003,1194.57282,1264.12042,235.84,32.44,-0.688255928,2.393221
-94.643365,39.202587,5926.221815,27967.62632,949.69,135.12,-11.31810367,64.397744
-93.273994,37.523741,4689.416664,201.1437,204.17,3.25,-0.696816157,4.00892
-92.237473,37.809726,6734.969019,5696.80187,384.11,85.56,-3.389890762,7.921881
-93.015714,40.482768,478.77529,48.576959,100.43,0.25,-0.52904742,1.704699
-91.316079,39.606246,2748.977493,85.88379,148.52,3.96,-0.849957422,3.586136
-92.461181,39.527936,2368.638535,2969.34703,290.38,32.71,-0.759662134,2.499502
-93.972501,39.275927,2470.821639,509.94926,202.65,5.18,-1.183210312,6.283109
-91.017983,37.469871,1306.003592,15.949854,95.17,3.9,0.290164483,0.847044
-90.682513,36.562582,4831.995428,170.582884,199.95,2.18,1.138974784,2.329262
-90.498688,38.777341,8.09742687,216808.6279,3967.17,350.22,-46.84368499,243.344238
-93.602339,38.034124,3919.043964,45.1752,150.12,2.2,-0.704370755,2.049407
-90.13974,37.795024,3359.588914,364.72156,197.26,7.45,-1.525136152,5.916088
-90.432541,37.801637,7153.107449,8220.88581,520.05,40.29,-0.509010117,12.668531
-90.391285,38.726893,0,645817.4263,10461.81,5154.18,-51.43869119,519.08014
-93.202318,39.112553,2001.678289,8047.18764,343.83,33.53,-1.498808102,3.083566
-92.59486,40.453656,981.9228648,14.27316,52.2,0.47,-0.184506936,0.304551
-92.146666,40.452548,1038.382768,267.680952,104,0,-0.266988325,1.313398
-89.616707,36.876462,0,3590.48428,516.4,113.79,1.043743197,18.095859
-91.384136,37.236738,1281.754708,19.995247,102.32,0.32,0.440325595,0.365652
-92.215977,39.78658,927.1331391,39.509578,147.61,5.42,-1.33562267,1.919798
-89.969809,36.802405,4053.475025,2048.99139,410.51,14.05,0.815337558,7.290176
-93.509748,36.721263,8326.369104,776.8571,307.15,1.32,-1.96701291,12.988957
-93.120101,40.213048,2483.029307,54.210105,149.86,4.33,-1.059131088,1.965342
-93.081303,36.565554,7499.821429,2224.517683,511.67,16.74,-2.183986884,17.862865
-91.983554,37.528078,2822.226776,92.03246,191.79,8.18,0.67181688,1.936369
-94.337153,37.832467,10967.4785,1582.475333,303.72,2.37,-1.061462247,9.108458
-91.193764,38.703487,3859.665389,650.88365,248.37,9.52,-1.564036309,6.642922
-90.954902,38.055497,8254.32705,551.81582,241.56,11.18,1.875184592,2.837473
-90.480782,37.148243,7119.814192,103.47816,202.46,2.04,0.988647023,3.179006
-92.767551,37.117782,5138.189822,820.32225,386.44,9.08,-0.819113729,11.631708
-92.319848,37.095991,2144.14732,204.37509,204.94,1.98,1.469132348,1.852084
-90.221078,38.659155,0,660261.4406,5446.67,5510.73,57.78843482,171.291603
-112.714473,45.23518,410.9498763,480.094842,148.15,0.18,-1.541927312,74.00791
-107.391028,45.209581,6916.48626,15.943748,200.35,0.29,1.658619918,83.759695
-108.674553,48.364228,355.495338,2.807701,48.93,0.82,-0.520259127,19.625661
-111.495355,46.332356,2033.717862,326.160751,98.89,0.22,-0.60491258,56.780396
-108.999523,45.510737,3554.877616,226.698036,246.4,1.77,-1.599879621,230.122783
-111.301672,47.499644,4263.722275,23257.386,644.1,7.98,-4.16580524,575.5262
-105.838581,46.403761,2178.285979,9516.155593,300.1,3.32,-2.193133758,243.403275
-113.083172,46.058436,9718.986717,248.813225,142.8,2.17,-0.349463051,91.659722
-109.223995,47.26399,1097.111675,720.599107,96.57,0.27,-0.731288067,54.595118
-114.314957,48.195702,26701.02777,14502.3007,952.88,8.03,-8.359206808,328.065698
-111.160365,45.530311,10925.20804,38833.12755,1066.6,8.09,-13.51525674,178.295491
-112.910501,48.689388,1129.039673,527.330438,152.02,0.96,1.702757282,68.514919
-109.667387,48.537044,5705.16937,2668.40705,244.05,1.22,-0.835159618,64.033261
-112.118815,46.276648,3206.541834,84.184571,148.13,1.17,-1.588373501,51.238488
-114.12792,47.49178,10314.18129,200.787906,399.38,1.88,-0.762940007,116.386251
-112.279299,46.813917,9758.957372,8667.493912,654.57,4.16,-6.618605404,305.288356
-115.39106,48.53439,2174.729035,16.145487,148.12,0.2,-0.761375347,21.634316
-112.132422,45.621256,2122.146112,10.012686,145.29,0.61,-2.198381506,22.01951
-114.766038,46.974456,316.2568954,7.008173,96.99,1.58,-0.20838841,44.720676
-114.390402,47.104401,8924.431332,44517.13965,990.03,12.45,-5.859638656,240.908178
-108.39726,46.496787,4473.632416,207.862254,100.46,0,-0.526416359,45.636046
-110.467402,45.12824,1240.487747,2036.01176,151.2,1.35,-1.319077035,24.935652
-112.569407,48.282634,98.36151822,5.10572,49.88,0.21,-0.319066218,22.25885
-112.752629,46.390054,638.9825254,16.749135,79.76,1.15,-1.00431325,11.498644
-114.318722,46.186541,6371.31145,290.785125,459.85,1.1,-2.524847108,103.006691
-104.607386,47.974614,1775.767929,73.75688,149.23,0,-1.812504856,75.220939
-105.071566,48.320626,3558.718884,17.173736,150.57,0.66,1.786660825,53.937515
-106.890975,46.602957,425.4699724,2.523072,47.51,0,-0.388742886,22.122753
-114.524175,47.469209,1730.509327,14.464353,144.96,0.8,-0.623113802,21.685124
-104.690086,48.822506,1385.708586,2.902827,51.33,0,-0.464128215,12.313907
-112.534799,46.011592,40868.24155,18393.45508,397.77,4.1,-0.783842107,195.610539
-109.330694,45.607362,2258.434183,21.189861,150.42,0.28,-1.930987243,127.543209
-112.588987,47.861075,898.1820408,6.888895,51.76,0.25,-0.405740175,57.307797
-111.894166,48.502961,3917.370642,5.173985,96.93,0,-1.094888029,63.196136
-106.851889,48.367995,375.4475242,3.71948,49.29,0.13,-0.23545921,31.968539
-108.675325,45.982192,16631.98906,77361.66109,1625.39,25.35,-12.79869766,1430.311497
-98.389292,40.588716,1854.419309,10576.77141,444.27,5.3,-2.940447699,25.532112
-98.097562,42.032141,1375.71824,190.338523,149.22,2.56,-1.352386688,10.048815
-98.068073,41.707423,293.009007,156.487183,102.07,0.49,-1.421460927,5.480166
-102.812363,42.046125,370.6689867,206.062645,148.66,3.26,-1.001526817,4.834545
-99.073318,40.706364,2283.012873,17179.57471,546.94,11.13,-4.819475671,8.107416
-96.434258,41.792179,1349.535526,40.4653,153.77,1.4,-1.203638698,6.696182
-97.10999,41.249456,885.4680903,122.878598,149.68,0.38,-2.091899938,2.474786
-95.913811,41.005389,3569.113852,565.40394,296.27,2.04,-3.802171381,12.059272
-97.272932,42.718589,430.469978,22.9912,98.13,0.3,-1.468698132,2.990548
-101.093394,42.456002,463.2895536,6.969804,97.86,0.02,-1.209500092,4.767612
-103.001342,41.135457,660.0108348,970.392289,151.04,2.12,-1.557722917,3.716723
-98.066663,40.451886,285.1259,22.517608,97.87,0.44,-0.87114319,3.558523
-97.093083,41.538696,593.4951315,267.860569,136.23,8.46,-1.008335235,1.616063
-96.644805,41.824012,292.3739269,61.00113,150.11,0.34,-1.439024666,2.815057
-99.971208,41.339535,1709.557096,280.720694,200.9,0.89,-2.108415607,2.569235
-96.409994,42.47687,1688.482703,5334.64101,198.24,17.35,-0.213212696,13.207205
-103.005304,42.796896,216.8514784,222.871505,101.97,6.59,-1.394947245,3.244249
-99.728913,40.787055,1773.655127,2460.243717,340.37,30.73,-1.550774826,3.743236
-96.865797,42.591199,1329.410736,24.742449,97.78,0.79,-0.899715395,7.80852
-96.490577,41.444838,2662.887883,15350.65001,458.15,8.14,-2.000870813,6.928846
-95.961526,41.234012,16970.41647,634056.186,7859.86,1970.8,-23.89088615,189.599362
-97.705752,40.521342,635.850561,19.175586,100.23,0.64,-1.242994376,1.230955
-98.949265,40.108342,873.8589082,10.681665,100.9,1.02,-1.089405278,1.918666
-96.738466,40.260846,2638.839678,5492.30114,348.82,4.49,-2.895819633,10.103446
-98.347232,40.913089,3697.008217,22106.52378,695.85,33.58,-1.111109437,12.478878
-98.005597,40.861785,1031.948231,214.319096,152.51,0.69,-1.856433343,2.673637
-98.657878,42.472359,210.632881,123.747764,201.48,0.34,-2.846868994,6.140676
-98.624897,41.215892,247.371676,23.208087,99.02,0.32,-1.222853506,2.43204
-97.157365,40.152038,1842.876684,933.208712,156.13,2.83,-0.64437515,3.723141
-96.304724,40.410502,835.828496,40.765036,84.37,9.64,-1.029065431,4.354774
-98.95168,40.495689,1350.593318,187.5025,101.49,0.21,-1.312340679,1.602878
-101.743571,41.138451,716.5316976,4035.73456,148.17,3.11,-0.863396935,2.052042
-97.664225,42.517466,1152.609248,24.750046,151.44,1.26,-1.484254762,22.493126
-96.618164,40.831587,3749.761,281187.2192,3531.99,288.78,-24.0877165,64.082184
-100.750674,41.13238,2067.841651,10730.77824,407.04,10.88,-3.615234335,6.351091
-97.385281,42.043086,1532.048604,12302.24349,454.83,11.84,-2.870695557,11.046703
-97.997589,41.109417,425.0289417,284.72243,147.42,1.13,-1.482118763,2.465428
-95.829756,40.373896,1264.535592,140.528663,99.97,2.95,-0.711155034,3.919527
-98.046868,40.18136,0,109.43243,100.69,0.27,-1.052241717,2.208849
-95.858108,40.677702,842.377516,3360.669158,254.59,1.64,-2.583696946,5.296776
-99.406785,40.46148,693.2104149,372.326341,149.45,1.09,-1.772651258,2.811585
-97.459929,42.260325,410.697332,26.662638,100.46,0.42,-1.186299002,3.944629
-97.39385,41.431771,1444.592681,6073.3771,338.24,3.79,-3.464938385,6.481756
-97.576146,41.255208,857.339617,23.703236,102.26,0.28,-0.935336843,1.970015
-100.638122,40.223142,361.5928926,646.957809,149.91,1.39,-1.293395081,2.492025
-95.870237,40.110123,436.563156,108.632262,149.19,0.44,-1.05724983,9.506725
-96.970556,40.647258,889.8667844,240.102749,195.49,9.12,-1.081614608,3.329791
-95.961072,41.124919,15010.9667,110400.0764,2141.9,171.44,-25.67263769,93.653154
-96.612937,41.213579,1579.953169,465.59359,248.76,2.29,-3.030970492,5.844387
-103.6628,41.867349,2464.475701,8771.833696,559.25,9.35,-1.373212232,69.395847
-97.109535,40.899697,672.9533996,1094.93175,193.54,2.14,-2.295155334,4.432874
-102.438118,42.450352,776.9763651,3.731541,50.23,0.58,-0.495403482,1.948318
-97.250151,42.019668,1343.3289,43.787767,99.01,3.39,-1.25151362,2.379201
-97.64588,40.22137,1250.782633,18.22389,99.66,1.04,-1.207014823,0.950256
-96.594244,42.223694,472.0701236,35.99092,101.61,0.41,1.802034304,12.826742
-98.920774,41.571067,351.1418308,81.909985,102.92,0.93,-1.385818796,1.555487
-96.158374,41.524742,1561.401183,781.608,253.73,5.14,-3.420452755,5.386706
-96.998356,42.235442,225.9174854,359.72916,97.44,2.45,-1.217235269,2.525364
-98.494303,40.252765,1516.992913,12.445953,98.92,0.58,-0.9376728,4.214605
-97.599011,40.941327,755.3834488,541.112687,201.06,5.51,-2.240252315,2.7812
-118.145353,39.570334,6090.321549,4719.572786,346.53,48.01,-1.773197505,160.690436
-115.09622,36.092998,0,3244125.961,24263.08,5622.79,79.71772987,13498.72798
-119.732984,38.887065,27425.29618,11531.28683,792.58,11.49,-7.260414905,397.853225
-115.795563,41.101876,6429.283339,7194.95435,660.84,11.48,-3.378908514,334.460671
-117.727223,40.961124,1173.398756,53.646882,95.36,0.77,-1.13375682,71.93318
-115.075291,37.368174,1976.227289,6.247376,93.23,8.54,-0.229403717,3.946537
-119.454553,39.185105,13834.0911,5042.761552,493.77,5.4,0.216665602,291.760651
-116.645615,38.141085,15430.00617,1333.663055,392.94,11.16,0.605670543,250.963991
-119.742941,39.560521,20772.90238,406938.1603,5258.35,236.94,-12.94635358,2839.086954
-114.79138,39.567054,2321.73355,63.866587,81.84,9.81,-0.457651731,36.382205
-119.754606,39.17528,25540.13301,42120.46544,632.74,25.73,-0.280993708,323.366405
-71.363469,43.427433,0,6312.00659,754.89,11.17,-5.260419724,12.336584
-71.111043,43.900479,1400.401907,751.79568,558.33,5.8,-5.511399759,4.318044
-72.059679,42.829369,172.4422061,6834.41353,817.49,14.06,-7.232711127,4.35133
-71.134125,44.342267,0,1221.264121,480.08,18.91,-0.809787642,5.009633
-71.641982,44.224108,127.0534124,3699.26983,959.92,19.93,-8.971392728,6.163201
-71.482523,42.995047,0,302577.9149,4272.91,283.79,-23.5526147,163.922287
-71.339129,43.214836,72.13138708,26220.59868,1819.89,49.53,-13.24443558,20.631251
-71.300235,42.864066,161.8479081,58210.45369,3180.72,50.38,-36.92645848,99.483082
-71.042401,43.213933,141.3791968,30013.87824,1275.33,25.37,-8.734228104,14.354274
-72.200141,43.364909,0,1602.68016,504.15,7.63,-3.355524764,2.656333
-106.704504,35.081648,58818.44443,640672.961,7796.8,435.13,4.385196565,419.688765
-104.034748,33.576309,4524.963763,14403.09896,554.84,17.96,2.110016515,26.348383
-108.199321,34.935964,2032.044905,4029.601623,245.15,5.17,3.54220681,24.170531
-103.23174,34.426648,2756.457098,18101.86878,569.98,58.12,2.508934951,35.394374
-106.788105,32.311998,10123.52064,77028.8832,2029.4,63.25,37.09652295,72.670296
-104.307355,32.756506,7421.575829,13356.22021,587.8,23.15,-0.141996781,43.329216
-108.253322,32.777142,4616.848105,1763.097105,401.73,7.8,0.403257529,5.976891
-108.714793,31.91343,1176.058508,487.652466,100.72,2.44,0.533637,2.378063
-103.135616,32.703881,5163.900552,13294.5849,732.33,55.22,4.025435313,84.436833
-105.652989,33.9092,2904.112964,484.646478,197.33,3.1,-1.409149012,58.188326
-106.279217,35.804831,0,708.1994,195.66,2.47,-3.054709374,9.260878
-107.766562,32.258746,4770.80056,3420.467101,201.16,6.28,2.453437036,4.945122
-108.415994,35.569151,7659.400629,4785.583005,781.69,11.43,17.59718381,93.906877
-105.965451,32.798875,9805.529939,20190.18374,723.54,59.95,0.280436506,35.843836
-103.7417,35.205759,1015.715244,462.474122,156.69,4.97,-0.05931508,4.436183
-107.220393,36.6354,4745.661952,1819.94575,404.89,3.66,1.298529162,79.357152
-103.706297,34.22032,0,4289.510364,250.96,12.86,1.754229735,7.35404
-106.668067,35.230465,3681.497077,38632.1171,1162.32,52.17,1.729050728,123.748967
-107.969505,36.31794,25504.65981,23625.53902,1611.34,28.4,11.22506064,206.542446
-104.569764,35.501887,105.8250892,3198.503974,349.97,10.77,4.798335403,12.753341
-105.97174,35.633823,17769.59087,76565.33663,2556.16,52.41,-11.82258868,154.39229
-107.588125,33.090664,3661.307355,2001.392438,201.53,1.38,1.404844739,4.514303
-107.294856,34.016591,2329.975137,1978.117069,234.51,3.1,0.377923946,10.54257
-105.533022,36.459476,2570.069711,455.256032,304.19,2.23,0.369097878,12.219848
-106.156691,34.998958,5435.710588,128.504641,187.7,3.17,-0.114457646,10.123919
-106.685687,34.818021,28120.83924,8954.232309,844.91,27.45,3.272265448,58.18818
-73.766462,42.670296,3496.285541,309658.9991,3739.39,942.18,-14.4580823,86.872591
-78.303322,42.2317,90.04020431,591.95467,542.01,14.38,-0.725731693,16.09746
-73.914883,40.843094,0,20494250.46,16806.06,10676.34,453.4366607,325.084755
-76.027958,42.113198,16381.18995,154937.4248,2695.42,356.6,15.80459948,83.295711
-78.419351,42.075517,6195.357362,9642.27881,805.5,23.43,-0.545397023,87.003774
-76.546557,42.930289,4445.552918,26946.0497,878.29,78.27,-1.886625302,26.337275
-79.339714,42.452483,11582.19691,53312.43576,1721.17,91.54,3.883714976,75.084502
-76.806408,42.080894,7963.704355,48786.74963,1090.44,136.63,3.032848875,40.555651
-75.422352,42.589654,5811.622618,6869.26737,554.26,12.7,0.882757423,25.705635
-73.466179,44.691309,659.6845599,18420.89595,840.01,58.74,0.764467,8.632868
-73.788171,42.247925,10048.34709,7806.29403,943.59,82.33,-5.335019438,9.091758
-76.17347,42.599325,8346.21556,31220.47849,612.59,24.11,-1.144165436,21.927131
-74.92658,42.272173,4291.98834,449.69076,599.01,14.58,-2.097504187,6.644017
-73.541586,41.944615,7829.120848,118178.3784,3876.78,713.62,-20.63281485,54.254204
-78.673779,43.021243,18090.07055,1077266.518,11910.22,3650.84,9.787193138,582.103928
-73.679617,44.1794,98.96566424,379.92388,532.56,22.83,-2.52176291,4.569674
-74.166656,44.932576,0,289.5994,209.55,48.82,-0.803337187,1.423612
-74.343697,43.062806,8481.830148,23355.57764,750.09,28.22,0.255583101,26.518066
-78.213229,43.088018,9858.525858,19854.35802,701.01,40.16,-2.359007823,11.485188
-73.858855,42.41899,865.8689698,2494.36231,709.13,37.16,-3.042281119,13.268273
-74.572964,43.523275,527.3018376,13.180113,194.25,4.57,-1.196271762,12.875646
-74.865462,43.049546,60.2300866,16336.48065,954.21,29.31,-2.03535893,111.120122
-76.223308,44.091333,5811.665659,26015.99363,1154.86,139.87,-0.915047043,32.037049
-73.951513,40.59944,0,37192506.97,38651.59,23881.61,310.7793187,771.842233
-75.241256,43.637749,1390.277666,143.70735,299.88,3.47,-1.685453953,8.574131
-77.875247,42.723684,6755.933085,6377.35306,655.73,26.64,-1.795160273,8.399705
-75.542318,42.814563,1471.063542,2344.97704,352.55,18.79,-3.528970868,24.462803
-77.627731,43.039367,44957.50254,873605.9901,9794.09,3995.59,82.41512917,162.909118
-74.208542,42.950532,10388.02352,31109.60475,823.49,43.34,4.314289083,31.464456
-73.625246,40.666393,232446.2587,2136171.882,14133.85,2962.56,-121.8918531,389.725581
-73.973117,40.801829,0,25071566.75,14392.41,4165.14,13.2658008,360.846201
-79.037254,43.091818,19750.49785,167188.5613,2991.45,549.73,3.254492662,246.105744
-75.448505,43.23957,11664.34363,201875.5905,3319.24,498.59,11.64834821,657.086267
-76.250216,43.064593,45723.21748,531409.9339,7137.12,2013.19,20.18978741,591.79918
-77.295473,42.893533,17897.3027,25983.46132,1228.99,74.09,-6.975880777,35.459075
-74.007635,41.492708,245.8428461,159028.6378,3673.16,863.69,-17.81204902,105.694541
-78.391592,43.212493,4869.280527,5185.83644,502.99,47.87,-0.661393968,7.356446
-76.401992,43.314449,8357.895602,30973.17648,1397.09,29.17,5.772366888,91.803016
-75.297644,42.49738,1615.167448,30904.54221,884.94,40.84,-4.791664558,17.971004
-73.774007,41.396117,3812.95306,15142.7146,960.16,54.69,-9.450155118,18.765391
-73.877947,40.752686,0,23291642.66,32318.59,12583.76,114.3725106,995.462614
-73.69219,42.718167,6155.700108,107555.0926,2006.77,293.31,-6.856848134,37.032622
-74.135329,40.617078,0,1417293.842,5470.96,1266.32,9.061725958,209.655925
-74.045419,41.107394,560.0989693,342192.7055,3218.43,745.66,-13.56837643,64.388482
-74.964602,44.691301,824.586157,16934.84227,992.32,50.09,6.133041949,6.759114
-73.644074,42.946791,24556.53721,63394.26849,2430.85,79.93,-25.41676703,66.147049
-73.937732,42.81949,433.9081517,185486.4279,2131.1,495.03,5.596945726,131.445535
-74.500832,42.673115,791.7720195,479.98026,349.1,6.08,-0.978045146,6.61924
-77.039813,42.376873,668.983217,311.7458,250.58,5.49,-0.423026582,5.461665
-76.883197,42.926001,1142.385645,1855.40326,435.89,33.14,-2.36276915,9.39393
-77.658535,42.332399,2229.871381,20268.06891,1296.13,37.58,-2.734111444,25.532492
-73.271111,40.831068,1085.163053,1071169.524,16308.8,2285.82,-118.6322018,447.480033
-74.921263,41.834086,9463.938257,3364.47707,1078.53,137.47,-1.714818529,90.280383
-76.479304,42.214545,3418.073013,5588.29214,505.79,7.62,-1.282555356,30.119934
-76.618059,42.519008,3098.946428,69540.95281,1151.97,94.75,-7.495197351,18.330077
-74.003251,41.933689,5457.537189,50730.24782,2326.08,274.96,-5.508946316,39.719704
-73.65739,43.317069,15292.86236,24949.1204,866.82,22.41,-4.796194632,12.614825
-73.53742,43.345984,3616.868662,8577.26088,781.25,36.66,-4.068316217,7.623471
-76.828903,43.168125,8661.737264,8561.79828,1108.94,64.26,-3.574926782,27.64597
-73.777098,41.023025,0,2106209.58,11253.23,3531.14,-30.07343968,290.292006
-78.132083,42.739047,3736.907853,821.29038,475.7,28.01,-2.148473258,7.959442
